var1;var2;var3;var4;var5;var6;var7;var8;var9;var10;var11;var12;var13;var14;var15;var16;var17;var18;var19;var20;var21;var22;var23;Columna1
41;13;La Paz;Excelente;Excelente;Muy útil;De 16 a 20 semanas;Se superaron;Ninguna semana;Se cumplieron;;De 16 a 20 semanas;Se superaron;;Muy útil;La mayoría de los estudiantes no tenían un dispositivo para trabajar de forma virtual., La mayoría de los estudiantes no tenían acceso a internet., La mayoría de los padres no tenían el compromiso de estar pendiente de la entrega de actividades de sus hijos.;Utilicé los materiales ESMATE (LT, CE y GM), Promoví el uso de los sitios web (sites) de matemática., Utilicé las teleclases de matemática., Utilicé los videos de matemática alojados en el canal de ESMATE en YouTube.;Quinto grado;10;Muy buena;5;Siempre les cuesta dividir;Deben aprenderse efectivamente las tablas de multiplicar ;
42;15;Usulután;Muy buena;Muy buena;Muy útil;De 11 a 15 semanas;Se cumplieron;De 1 a 5 semanas;Bastante;Que siempre, posea la información pertinente y necesaria.;De 1 a 5 semanas;Bastante;;Útil;No tenía acceso a internet para darle seguimiento a los estudiantes., La mayoría de los padres no tenían el compromiso de estar pendiente de la entrega de actividades de sus hijos.;Utilicé los materiales ESMATE (LT, CE y GM), Utilicé las teleclases de matemática.;Tercer grado;9;Muy buena;8;Podría ser por no estar familiarizado con las fracciones.;Elaboración y presentación de material, ya sean frutas, piezas de superheroés, etc. Para mostrar que con las partes se puede formar un todo y desde ahí, comenzar a construir los números fraccionarios. Ya que de esa manera se volvería más creativa la aplicación de la clases y se despertaría bastante el interés de los estudiantes.;
51;23;Cuscatlán;Muy buena;Regular;Útil;De 16 a 20 semanas;Bastante;De 11 a 15 semanas;Bastante;Son buenos pero las personas no tienen coneccion a internet;De 11 a 15 semanas;Un poco;Algunos estan mal gravados mucha interferencia;Útil;La mayoría de los estudiantes no tenían un dispositivo para trabajar de forma virtual., La mayoría de los estudiantes no tenían acceso a internet., La mayoría de los padres no tenían el compromiso de estar pendiente de la entrega de actividades de sus hijos.;Utilicé los materiales ESMATE (LT, CE y GM), Utilicé las teleclases de matemática., Elaboré mi propio material para que los estudiantes trabajaran (clases y guías)., Elaboré mis propios videos., Desarrollé sesiones  virtuales  con los estudiantes.;Tercer grado;8;Muy buena;6;Se necesita de mucha explicación y ejemplos para poder comprender la division;Ninguna, nunca sera igual de forma presencial;
57;35;Usulután;Excelente;Muy buena;Muy útil;De 16 a 20 semanas;Bastante;De 16 a 20 semanas;Se cumplieron;Agregar pequeños test autocalificables;De 16 a 20 semanas;Se cumplieron;;Muy útil;La mayoría de los estudiantes no tenían un dispositivo para trabajar de forma virtual., La mayoría de los estudiantes no tenían acceso a internet.;Utilicé los materiales ESMATE (LT, CE y GM), Promoví el uso de los sitios web (sites) de matemática., Utilicé las teleclases de matemática., Utilicé los videos de matemática alojados en el canal de ESMATE en YouTube.;Tercer grado;10;Muy buena;10;Por la combinación de multiplicación;Proporcionar más tiempo a la unidad;
36;2;La Libertad;Muy buena;Muy buena;Útil;De 11 a 15 semanas;Bastante;De 6 a 10 semanas;Bastante;;De 16 a 20 semanas;Bastante;;Útil;La mayoría de los estudiantes no tenían un dispositivo para trabajar de forma virtual., La mayoría de los estudiantes no tenían acceso a internet.;Utilicé los materiales ESMATE (LT, CE y GM), Utilicé las teleclases de matemática., Utilicé los videos de matemática alojados en el canal de ESMATE en YouTube., Utilicé otros videos de Youtube y que no eran de ESMATE.;Cuarto grado;9;Muy buena;7;Es necesario aprender las tablas de multiplicar;Concientizar sobre la importancia de saber tables de multiplicar;
48;26;Usulután;Muy buena;Muy buena;Muy útil;De 6 a 10 semanas;Bastante;De 6 a 10 semanas;Se cumplieron;;De 6 a 10 semanas;Bastante;;Muy útil;La mayoría de los estudiantes no tenían un dispositivo para trabajar de forma virtual., La mayoría de los estudiantes no tenían acceso a internet., La mayoría de los estudiantes no trabajaban el CE.;Utilicé los materiales ESMATE (LT, CE y GM), Promoví el uso de los sitios web (sites) de matemática., Utilicé los videos de matemática alojados en el canal de ESMATE en YouTube.;Cuarto grado;7;Muy buena;5;Porque los edtudiantes tenian mas dificultad en la resolucion de problemas del LT y CE;Retroalimentar al inicio de año los contenidos que presentaron mayor dificultad en los edtudiantes;
42;15;Usulután;Regular;Regular;Útil;De 11 a 15 semanas;Un poco;De 11 a 15 semanas;Un poco;;De 11 a 15 semanas;Un poco;;Útil;La mayoría de los estudiantes no tenían un dispositivo para trabajar de forma virtual., La mayoría de los estudiantes no tenían acceso a internet., La mayoría de los padres no tenían el compromiso de estar pendiente de la entrega de actividades de sus hijos.;Utilicé los materiales ESMATE (LT, CE y GM), Utilicé las teleclases de matemática.;Tercer grado;6;Buena;6;No es fácil el tratar de enseñar la división de forma no presencial, ya que se les dificulta entender el procedimiento y en los hogares no tienen el apoyo suficiente porque los padres tampoco lo entienden.;"La única fue dar apoyo presencial a grupos de 5, porque las video conferencias no son posibles por: algunos alumnos no tienen teléfono ""inteligente"", otros tienen teléfono pero no todos tienen las aplicaciones necesarias y por ultimo y la más importante es que no todo el tiempo tienen megas, ya que en la zonas rurales se le da mas prioridad a la alimentación y no gastan el dinero en poner recargas, ya que primero es el estómago y después viene lo demás.";
49;25;Usulután;Muy buena;Muy buena;Muy útil;De 16 a 20 semanas;Se superaron;De 16 a 20 semanas;Se cumplieron;Lo ideal sera que TODOS LOS estudiantes contararan con INTERNET y computadora ;De 16 a 20 semanas;Se cumplieron;;Muy útil;La mayoría de los estudiantes no tenían un dispositivo para trabajar de forma virtual., La mayoría de los estudiantes no tenían acceso a internet., La mayoría de los padres no tenían el compromiso de estar pendiente de la entrega de actividades de sus hijos.;Utilicé los materiales ESMATE (LT, CE y GM), Utilicé las teleclases de matemática., Utilicé los videos de matemática alojados en el canal de ESMATE en YouTube., Utilicé otros materiales que encontraba en la web u otros libros (para clases y guías)., Utilicé otros videos de Youtube y que no eran de ESMATE., Desarrollé sesiones  virtuales  con los estudiantes.;Tercer grado;9;Muy buena;6;Por el uso de las tablas de multiplicar;Repasar las tablas.HASTA aprenderlas apoyabdomis en videos como recurso didáctico;
52;30;Cuscatlán;Muy buena;Muy buena;Útil;De 16 a 20 semanas;Se cumplieron;De 16 a 20 semanas;Se cumplieron;;De 16 a 20 semanas;Se cumplieron;;Muy útil;La mayoría de los estudiantes no tenían un dispositivo para trabajar de forma virtual., La mayoría de los estudiantes no tenían acceso a internet., La mayoría de los estudiantes no leían el LT., La mayoría de los padres no tenían el compromiso de estar pendiente de la entrega de actividades de sus hijos.;Utilicé los materiales ESMATE (LT, CE y GM), Promoví el uso de los sitios web (sites) de matemática., Utilicé las teleclases de matemática., Utilicé los videos de matemática alojados en el canal de ESMATE en YouTube., Elaboré mi propio material para que los estudiantes trabajaran (clases y guías)., Elaboré mis propios videos., Utilicé otros materiales que encontraba en la web u otros libros (para clases y guías)., Utilicé otros videos de Youtube y que no eran de ESMATE.;Primer grado;9;Excelente;6;Deficiencia en comprension matematica;Realizar ejercicios con metodologia que permita desarrollar comprension ;
46;22;Usulután;Excelente;Excelente;Muy útil;De 16 a 20 semanas;Bastante;De 16 a 20 semanas;Bastante;Luchar por que los estudiantes tengan mayoe acceso. (Problemas de señal);De 16 a 20 semanas;Un poco;Los jovenes manifiestan tener dificultades para verlos ;Útil;La mayoría de los estudiantes no tenían un dispositivo para trabajar de forma virtual., La mayoría de los estudiantes no tenían acceso a internet., La mayoría de los padres no tenían el compromiso de estar pendiente de la entrega de actividades de sus hijos.;Utilicé los materiales ESMATE (LT, CE y GM), Promoví el uso de los sitios web (sites) de matemática., Utilicé las teleclases de matemática., Utilicé los videos de matemática alojados en el canal de ESMATE en YouTube., Elaboré mis propios videos.;Octavo grado;8;Muy buena;2;Dificil para ellos comprender los procesos;Dar refuerzo;
47;16;Cuscatlán;Muy buena;Muy buena;Muy útil;De 16 a 20 semanas;Se cumplieron;De 6 a 10 semanas;Se cumplieron;Subir la información  con mayor anticipacion;De 11 a 15 semanas;Bastante;Subir la información con anticipación,  sobre contenidos y materiales a utilizar.;Muy útil;La mayoría de los estudiantes no tenían un dispositivo para trabajar de forma virtual., La mayoría de los estudiantes no tenían acceso a internet., La mayoría de los padres no tenían el compromiso de estar pendiente de la entrega de actividades de sus hijos.;Utilicé los materiales ESMATE (LT, CE y GM), Promoví el uso de los sitios web (sites) de matemática., Utilicé las teleclases de matemática., Elaboré mis propios videos.;Primer grado;9;Buena;8;Necesitaban una explicación  más detallada;Más tiempo según unidad.;
54;26;Sonsonate;Muy buena;Muy buena;Útil;De 11 a 15 semanas;Bastante;De 11 a 15 semanas;Bastante;No hay sugerencia ;De 11 a 15 semanas;Un poco;No hay sugerencia ;Útil;La mayoría de los estudiantes no tenían un dispositivo para trabajar de forma virtual., La mayoría de los estudiantes no tenían acceso a internet., La mayoría de los padres no tenían el compromiso de estar pendiente de la entrega de actividades de sus hijos.;Utilicé los materiales ESMATE (LT, CE y GM), Utilicé los videos de matemática alojados en el canal de ESMATE en YouTube.;Séptimo grado;6;Buena;5;Incomprensión en el tema de ecuaciones ;Llamadas telefónicas explicando ;
59;35;Sonsonate;Muy buena;Regular;Muy útil;De 11 a 15 semanas;Un poco;De 16 a 20 semanas;Se cumplieron;Orientar mediante videos muy sencillos;De 11 a 15 semanas;Se cumplieron;Presentar la resolución de los ejercicios más fáciles ;Útil;No tenía dispositivo para darle seguimiento a los estudiantes., La mayoría de los estudiantes no tenían un dispositivo para trabajar de forma virtual., La mayoría de los estudiantes no leían el LT., La mayoría de los padres no tenían el compromiso de estar pendiente de la entrega de actividades de sus hijos.;Utilicé los materiales ESMATE (LT, CE y GM), Promoví el uso de los sitios web (sites) de matemática., Utilicé las teleclases de matemática., Elaboré mi propio material para que los estudiantes trabajaran (clases y guías)., Elaboré mis propios videos., Utilicé otros materiales que encontraba en la web u otros libros (para clases y guías).;Sexto grado;11;Muy buena;8;Era de explicar con detalles la geometría ;Priorizar contenidos;
60;19;Usulután;Excelente;Excelente;Muy útil;De 16 a 20 semanas;Se superaron;De 16 a 20 semanas;Se superaron;;De 16 a 20 semanas;Se superaron;;Muy útil;La mayoría de los estudiantes no tenían acceso a internet.;Utilicé los materiales ESMATE (LT, CE y GM);Cuarto grado;9;Excelente;7;Falta de interes con las tablas ;Buscar estrategias para que los alumnos se responsabilicen .;
59;30;Usulután;Muy buena;Muy buena;Muy útil;De 16 a 20 semanas;Se superaron;De 11 a 15 semanas;Bastante;Hay que dotar a los alumnos primeramente con la tecnología, que tengan acceso a ello;Ninguna semana;Un poco;;Poco útil;La mayoría de los estudiantes no tenían un dispositivo para trabajar de forma virtual., La mayoría de los estudiantes no tenían acceso a internet., La mayoría de los padres no tenían el compromiso de estar pendiente de la entrega de actividades de sus hijos.;Utilicé los materiales ESMATE (LT, CE y GM), Utilicé las teleclases de matemática., Elaboré mi propio material para que los estudiantes trabajaran (clases y guías).;Tercer grado;9;Excelente;6;Porque no tienen dominio de las tablas de multiplicar ;Que se aprendan las tablas de multiplicar y hacer ejercicios ex-aula.;
48;23;San Salvador;Muy buena;Muy buena;Muy útil;De 16 a 20 semanas;Se cumplieron;De 16 a 20 semanas;Se cumplieron;Me ayudó mucho en mi labor docente ;De 16 a 20 semanas;Se cumplieron;Excelente ;Útil;La mayoría de los estudiantes no tenían un dispositivo para trabajar de forma virtual.;Utilicé los materiales ESMATE (LT, CE y GM), Promoví el uso de los sitios web (sites) de matemática., Utilicé las teleclases de matemática., Utilicé los videos de matemática alojados en el canal de ESMATE en YouTube.;Cuarto grado;9;Muy buena;6;Área de cuadrados y rectángulos ;Clases presenciales ;
46;16;Usulután;Excelente;Excelente;Muy útil;De 6 a 10 semanas;Un poco;De 6 a 10 semanas;Bastante;Argumento impreso;De 6 a 10 semanas;Bastante;practicas de ejercicios ;Muy útil;La mayoría de los estudiantes no tenían un dispositivo para trabajar de forma virtual., La mayoría de los estudiantes no tenían acceso a internet., La mayoría de los estudiantes no leían el LT.;Utilicé los materiales ESMATE (LT, CE y GM), Promoví el uso de los sitios web (sites) de matemática., Utilicé las teleclases de matemática., Elaboré mi propio material para que los estudiantes trabajaran (clases y guías).;Sexto grado;6;Muy buena;5;poco interés por su estudio superior.;Sienten la necesidad por recibir sus clases presenciales en el Centro Escolar.;
45;21;Sonsonate;Excelente;Muy buena;Muy útil;De 11 a 15 semanas;Se cumplieron;De 11 a 15 semanas;Se cumplieron;Realizar videos que engloben ;De 11 a 15 semanas;Se cumplieron;Video englobalizador de un contenido;Muy útil;La mayoría de los padres no tenían el compromiso de estar pendiente de la entrega de actividades de sus hijos.;Utilicé los materiales ESMATE (LT, CE y GM), Promoví el uso de los sitios web (sites) de matemática., Utilicé las teleclases de matemática., Utilicé los videos de matemática alojados en el canal de ESMATE en YouTube., Utilicé otros videos de Youtube y que no eran de ESMATE.;Primer año de bachillerato;8;Muy buena;6;No existen conocimientos  previos ;Colocar conocimientos previos en grados anteriores ;
